[2025-12-18T01:45:01.870+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-12-18T01:45:01.886+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.core_table scheduled__2025-12-17T01:45:00+00:00 [queued]>
[2025-12-18T01:45:01.890+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.core_table scheduled__2025-12-17T01:45:00+00:00 [queued]>
[2025-12-18T01:45:01.891+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2025-12-18T01:45:02.089+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 3dxksf0CzS8
[2025-12-18T01:45:02.090+0000] {data_modification.py:78} INFO - Updated row with Video_ID: x7yv72s8h0o
[2025-12-18T01:45:02.091+0000] {data_modification.py:78} INFO - Updated row with Video_ID: uyiG6uw-6pA
[2025-12-18T01:45:02.092+0000] {data_modification.py:78} INFO - Updated row with Video_ID: M1STzb7k9L8
[2025-12-18T01:45:02.092+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 7K-yxGWYsnk
[2025-12-18T01:45:02.093+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Tbn4cYCaZCk
[2025-12-18T01:45:02.094+0000] {data_modification.py:78} INFO - Updated row with Video_ID: figrl0aOULs
[2025-12-18T01:45:02.094+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Uxc84UUrVHk
[2025-12-18T01:45:02.095+0000] {data_modification.py:78} INFO - Updated row with Video_ID: BzKaMelDzqo
[2025-12-18T01:45:02.096+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 4yx9ZJDfyKk
[2025-12-18T01:45:02.096+0000] {data_modification.py:78} INFO - Updated row with Video_ID: kPa_S6jN9ls
[2025-12-18T01:45:02.097+0000] {data_modification.py:78} INFO - Updated row with Video_ID: U-x6KxH1kB4
[2025-12-18T01:45:02.098+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 8bMh8azh3CY
[2025-12-18T01:45:02.098+0000] {data_modification.py:78} INFO - Updated row with Video_ID: SE9xF1l3ZwE
[2025-12-18T01:45:02.099+0000] {data_modification.py:78} INFO - Updated row with Video_ID: zajUgQLviwk
[2025-12-18T01:45:02.099+0000] {data_modification.py:78} INFO - Updated row with Video_ID: PXevNM0awlI
[2025-12-18T01:45:02.100+0000] {data_modification.py:78} INFO - Updated row with Video_ID: PuQ5UxKUY48
[2025-12-18T01:45:02.101+0000] {data_modification.py:78} INFO - Updated row with Video_ID: L5ihmu87xTE
[2025-12-18T01:45:02.102+0000] {data_modification.py:78} INFO - Updated row with Video_ID: nAiKLoCP-kU
[2025-12-18T01:45:02.103+0000] {data_modification.py:78} INFO - Updated row with Video_ID: NDsO1LT_0lw
[2025-12-18T01:45:02.103+0000] {data_modification.py:78} INFO - Updated row with Video_ID: sF5LYGgKbUA
[2025-12-18T01:45:02.104+0000] {data_modification.py:78} INFO - Updated row with Video_ID: MFpWEKN9c6Y
[2025-12-18T01:45:02.105+0000] {data_modification.py:78} INFO - Updated row with Video_ID: TRxMLLuWIhw
[2025-12-18T01:45:02.105+0000] {data_modification.py:78} INFO - Updated row with Video_ID: SM66GDRyIVY
[2025-12-18T01:45:02.106+0000] {data_modification.py:78} INFO - Updated row with Video_ID: EvqtfK_RaRg
[2025-12-18T01:45:02.107+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 3cWm9B_0_kI
[2025-12-18T01:45:02.107+0000] {data_modification.py:78} INFO - Updated row with Video_ID: qtWqHIx8Z-o
[2025-12-18T01:45:02.108+0000] {data_modification.py:78} INFO - Updated row with Video_ID: gs8qfL9PNac
[2025-12-18T01:45:02.108+0000] {data_modification.py:78} INFO - Updated row with Video_ID: zvBXpoBegwE
[2025-12-18T01:45:02.109+0000] {data_modification.py:78} INFO - Updated row with Video_ID: SWc8fI_9iqA
[2025-12-18T01:45:02.109+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 0BjlBnfHcHM
[2025-12-18T01:45:02.110+0000] {data_modification.py:78} INFO - Updated row with Video_ID: HcL1EQ5qD_g
[2025-12-18T01:45:02.111+0000] {data_modification.py:78} INFO - Updated row with Video_ID: dc089EZRGcg
[2025-12-18T01:45:02.111+0000] {data_modification.py:78} INFO - Updated row with Video_ID: vXNtju4VFm4
[2025-12-18T01:45:02.112+0000] {data_modification.py:78} INFO - Updated row with Video_ID: I9mw5UlDyPI
[2025-12-18T01:45:02.112+0000] {data_modification.py:78} INFO - Updated row with Video_ID: pS-fFdvyHLE
[2025-12-18T01:45:02.113+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Xj0Jtjg3lHQ
[2025-12-18T01:45:02.114+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 9UtcHPCEBgg
[2025-12-18T01:45:02.114+0000] {data_modification.py:78} INFO - Updated row with Video_ID: ZNt_GoOBHq8
[2025-12-18T01:45:02.115+0000] {data_modification.py:78} INFO - Updated row with Video_ID: bn0Kh9c4Zv4
[2025-12-18T01:45:02.116+0000] {data_modification.py:78} INFO - Updated row with Video_ID: dDVFnfCwjHA
[2025-12-18T01:45:02.116+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Kt2HvqRruHQ
[2025-12-18T01:45:02.117+0000] {data_modification.py:78} INFO - Updated row with Video_ID: vDrSCXFMAKk
[2025-12-18T01:45:02.118+0000] {data_modification.py:78} INFO - Updated row with Video_ID: snX5YyflrGw
[2025-12-18T01:45:02.118+0000] {data_modification.py:78} INFO - Updated row with Video_ID: nbzQdlWrcnk
[2025-12-18T01:45:02.119+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 8krJy31Diow
[2025-12-18T01:45:02.119+0000] {data_modification.py:78} INFO - Updated row with Video_ID: aRcUVhVlSHg
[2025-12-18T01:45:02.120+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Jo7sfpeWqwE
[2025-12-18T01:45:02.121+0000] {data_modification.py:78} INFO - Updated row with Video_ID: QtD-CeUdRUQ
[2025-12-18T01:45:02.121+0000] {data_modification.py:78} INFO - Updated row with Video_ID: ndAQfTzlVjc
[2025-12-18T01:45:02.122+0000] {data_modification.py:78} INFO - Updated row with Video_ID: AydS-vA3qa4
[2025-12-18T01:45:02.122+0000] {data_modification.py:78} INFO - Updated row with Video_ID: UPrkC1LdlLY
[2025-12-18T01:45:02.123+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 8bTQMDM4qvY
[2025-12-18T01:45:02.124+0000] {data_modification.py:78} INFO - Updated row with Video_ID: DBw0oD38z0Q
[2025-12-18T01:45:02.124+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 4SNThp0YiU4
[2025-12-18T01:45:02.125+0000] {data_modification.py:78} INFO - Updated row with Video_ID: XhuisK0bTSA
[2025-12-18T01:45:02.125+0000] {data_modification.py:78} INFO - Updated row with Video_ID: KkCXLABwHP0
[2025-12-18T01:45:02.126+0000] {data_modification.py:78} INFO - Updated row with Video_ID: PWirijQkH4M
[2025-12-18T01:45:02.127+0000] {data_modification.py:78} INFO - Updated row with Video_ID: U_LlX4t0A9I
[2025-12-18T01:45:02.127+0000] {data_modification.py:78} INFO - Updated row with Video_ID: T8I165Qxeo8
[2025-12-18T01:45:02.128+0000] {data_modification.py:78} INFO - Updated row with Video_ID: i-9V21MqlhY
[2025-12-18T01:45:02.128+0000] {data_modification.py:78} INFO - Updated row with Video_ID: YyNz4--6fro
[2025-12-18T01:45:02.129+0000] {data_modification.py:78} INFO - Updated row with Video_ID: f0cXJ6mJxGc
[2025-12-18T01:45:02.129+0000] {data_modification.py:78} INFO - Updated row with Video_ID: F6PqxbvOCUI
[2025-12-18T01:45:02.130+0000] {data_modification.py:78} INFO - Updated row with Video_ID: oA4LSZvX4iE
[2025-12-18T01:45:02.131+0000] {data_modification.py:78} INFO - Updated row with Video_ID: ZKxnjszkZto
[2025-12-18T01:45:02.131+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 8_gdcaX9Xqk
[2025-12-18T01:45:02.132+0000] {data_modification.py:78} INFO - Updated row with Video_ID: snUyLbGx6U4
[2025-12-18T01:45:02.133+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Pv0iVoSZzN8
[2025-12-18T01:45:02.133+0000] {data_modification.py:78} INFO - Updated row with Video_ID: CWbV3NItSdY
[2025-12-18T01:45:02.134+0000] {data_modification.py:78} INFO - Updated row with Video_ID: l-nMKJ5J3Uc
[2025-12-18T01:45:02.134+0000] {data_modification.py:78} INFO - Updated row with Video_ID: XE1Qyss8GIY
[2025-12-18T01:45:02.135+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 6GzHPS0rEgc
[2025-12-18T01:45:02.135+0000] {data_modification.py:78} INFO - Updated row with Video_ID: imhY0pe-Sd8
[2025-12-18T01:45:02.136+0000] {data_modification.py:78} INFO - Updated row with Video_ID: erLbbextvlY
[2025-12-18T01:45:02.137+0000] {data_modification.py:78} INFO - Updated row with Video_ID: OnTTThIzuNU
[2025-12-18T01:45:02.137+0000] {data_modification.py:78} INFO - Updated row with Video_ID: mKdjycj-7eE
[2025-12-18T01:45:02.138+0000] {data_modification.py:78} INFO - Updated row with Video_ID: tWYsfOSY9vY
[2025-12-18T01:45:02.138+0000] {data_modification.py:78} INFO - Updated row with Video_ID: sH48lKbayNU
[2025-12-18T01:45:02.139+0000] {data_modification.py:78} INFO - Updated row with Video_ID: AFXoSFNMwIA
[2025-12-18T01:45:02.140+0000] {data_modification.py:78} INFO - Updated row with Video_ID: k194wHZHjB0
[2025-12-18T01:45:02.141+0000] {data_modification.py:78} INFO - Updated row with Video_ID: aKq8bkY5eTU
[2025-12-18T01:45:02.141+0000] {data_modification.py:78} INFO - Updated row with Video_ID: TNtpUQbW4mg
[2025-12-18T01:45:02.142+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 954wJ3uHVAk
[2025-12-18T01:45:02.143+0000] {data_modification.py:78} INFO - Updated row with Video_ID: lOKASgtr6kU
[2025-12-18T01:45:02.143+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 9RhWXPcKBI8
[2025-12-18T01:45:02.144+0000] {data_modification.py:78} INFO - Updated row with Video_ID: ZVt9ZJfWV1c
[2025-12-18T01:45:02.144+0000] {data_modification.py:78} INFO - Updated row with Video_ID: rWBOITBjitE
[2025-12-18T01:45:02.145+0000] {data_modification.py:78} INFO - Updated row with Video_ID: tnTPaLOaHz8
[2025-12-18T01:45:02.146+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Wdjh81uH6FU
[2025-12-18T01:45:02.146+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 7dYTw-jAYkY
[2025-12-18T01:45:02.147+0000] {data_modification.py:78} INFO - Updated row with Video_ID: AjZDwxt7S8w
[2025-12-18T01:45:02.147+0000] {data_modification.py:78} INFO - Updated row with Video_ID: aZnqqXaT02g
[2025-12-18T01:45:02.148+0000] {data_modification.py:78} INFO - Updated row with Video_ID: mwKJfNYwvm8
[2025-12-18T01:45:02.148+0000] {data_modification.py:78} INFO - Updated row with Video_ID: l9_8_pDTmis
[2025-12-18T01:45:02.149+0000] {data_modification.py:78} INFO - Updated row with Video_ID: n7x4Jj9pdH8
[2025-12-18T01:45:02.150+0000] {data_modification.py:78} INFO - Updated row with Video_ID: QjvpjXdgugA
[2025-12-18T01:45:02.150+0000] {data_modification.py:78} INFO - Updated row with Video_ID: jGAJCAuV3pQ
[2025-12-18T01:45:02.151+0000] {data_modification.py:78} INFO - Updated row with Video_ID: c0v8OPItCOg
[2025-12-18T01:45:02.152+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 3ryID_SwU5E
[2025-12-18T01:45:02.152+0000] {data_modification.py:78} INFO - Updated row with Video_ID: IemzxkkzI5s
[2025-12-18T01:45:02.153+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 3OFj6l2tQ9s
[2025-12-18T01:45:02.153+0000] {data_modification.py:78} INFO - Updated row with Video_ID: AZlBZuS4hr0
[2025-12-18T01:45:02.154+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Gx6VeIIbWwM
[2025-12-18T01:45:02.155+0000] {data_modification.py:78} INFO - Updated row with Video_ID: CAOY8EKH1qU
[2025-12-18T01:45:02.155+0000] {data_modification.py:78} INFO - Updated row with Video_ID: IQxea9UB1nQ
[2025-12-18T01:45:02.156+0000] {data_modification.py:78} INFO - Updated row with Video_ID: KrLj6nc516A
[2025-12-18T01:45:02.156+0000] {data_modification.py:78} INFO - Updated row with Video_ID: zgLhCT7aFCA
[2025-12-18T01:45:02.157+0000] {data_modification.py:78} INFO - Updated row with Video_ID: L5kIXRdwGAI
[2025-12-18T01:45:02.158+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 19NmWqv4Alk
[2025-12-18T01:45:02.158+0000] {data_modification.py:78} INFO - Updated row with Video_ID: vBpQ1SlfVtU
[2025-12-18T01:45:02.159+0000] {data_modification.py:78} INFO - Updated row with Video_ID: SGzWIoLAzmY
[2025-12-18T01:45:02.160+0000] {data_modification.py:78} INFO - Updated row with Video_ID: NnNZLCl78Ao
[2025-12-18T01:45:02.160+0000] {data_modification.py:78} INFO - Updated row with Video_ID: NTZhwAldqwg
[2025-12-18T01:45:02.161+0000] {data_modification.py:78} INFO - Updated row with Video_ID: J_z-W4UVHkw
[2025-12-18T01:45:02.161+0000] {data_modification.py:78} INFO - Updated row with Video_ID: mKIhHNznt4s
[2025-12-18T01:45:02.162+0000] {data_modification.py:78} INFO - Updated row with Video_ID: jObOjhUkf50
[2025-12-18T01:45:02.162+0000] {data_modification.py:78} INFO - Updated row with Video_ID: O3YVBJ2n5xg
[2025-12-18T01:45:02.163+0000] {data_modification.py:78} INFO - Updated row with Video_ID: yhB3BgJyGl8
[2025-12-18T01:45:02.164+0000] {data_modification.py:78} INFO - Updated row with Video_ID: CP82DAKzL1U
[2025-12-18T01:45:02.164+0000] {data_modification.py:78} INFO - Updated row with Video_ID: fuhE6PYnRMc
[2025-12-18T01:45:02.165+0000] {data_modification.py:78} INFO - Updated row with Video_ID: stUofW3whpE
[2025-12-18T01:45:02.166+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 48h57PspBec
[2025-12-18T01:45:02.166+0000] {data_modification.py:78} INFO - Updated row with Video_ID: ooAwCOP67GQ
[2025-12-18T01:45:02.167+0000] {data_modification.py:78} INFO - Updated row with Video_ID: FM7Z-Xq8Drc
[2025-12-18T01:45:02.167+0000] {data_modification.py:78} INFO - Updated row with Video_ID: ykRq_rp7NhM
[2025-12-18T01:45:02.168+0000] {data_modification.py:78} INFO - Updated row with Video_ID: WTOm65IZneg
[2025-12-18T01:45:02.169+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 8kggT2ej-lo
[2025-12-18T01:45:02.169+0000] {data_modification.py:78} INFO - Updated row with Video_ID: GGBy50KtvRk
[2025-12-18T01:45:02.170+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Y4-gFIfGXiQ
[2025-12-18T01:45:02.170+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 1WEAJ-DFkHE
[2025-12-18T01:45:02.171+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Y0cBiGUuB1Y
[2025-12-18T01:45:02.172+0000] {data_modification.py:78} INFO - Updated row with Video_ID: YLt73w6criQ
[2025-12-18T01:45:02.172+0000] {data_modification.py:78} INFO - Updated row with Video_ID: NPYPXWJBTWM
[2025-12-18T01:45:02.173+0000] {data_modification.py:78} INFO - Updated row with Video_ID: lglIQkCHO0g
[2025-12-18T01:45:02.173+0000] {data_modification.py:78} INFO - Updated row with Video_ID: TJ2ifmkGGus
[2025-12-18T01:45:02.174+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 7IKab3HcfFk
[2025-12-18T01:45:02.174+0000] {data_modification.py:78} INFO - Updated row with Video_ID: h5NvTTOlOtI
[2025-12-18T01:45:02.175+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 0CTp1a-aCUM
[2025-12-18T01:45:02.176+0000] {data_modification.py:78} INFO - Updated row with Video_ID: FD-0KG-h2-c
[2025-12-18T01:45:02.176+0000] {data_modification.py:78} INFO - Updated row with Video_ID: kX3nB4PpJko
[2025-12-18T01:45:02.177+0000] {data_modification.py:78} INFO - Updated row with Video_ID: YlvcFJOE-OE
[2025-12-18T01:45:02.177+0000] {data_modification.py:78} INFO - Updated row with Video_ID: iogcY_4xGjo
[2025-12-18T01:45:02.178+0000] {data_modification.py:78} INFO - Updated row with Video_ID: S_CUEOBZ0P4
[2025-12-18T01:45:02.179+0000] {data_modification.py:78} INFO - Updated row with Video_ID: gHzuabZUd6c
[2025-12-18T01:45:02.179+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 65fN_OUawjk
[2025-12-18T01:45:02.180+0000] {data_modification.py:78} INFO - Updated row with Video_ID: jdMNoQE3mIQ
[2025-12-18T01:45:02.180+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 2isYuQZMbdU
[2025-12-18T01:45:02.181+0000] {data_modification.py:78} INFO - Updated row with Video_ID: tVWWp1PqDus
[2025-12-18T01:45:02.181+0000] {data_modification.py:78} INFO - Updated row with Video_ID: vaIgyRoUkQI
[2025-12-18T01:45:02.182+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Hwybp38GnZw
[2025-12-18T01:45:02.183+0000] {data_modification.py:78} INFO - Updated row with Video_ID: B_7uD3B62MM
[2025-12-18T01:45:02.183+0000] {data_modification.py:78} INFO - Updated row with Video_ID: krsBRQbOPQ4
[2025-12-18T01:45:02.184+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 7ESeQBeikKs
[2025-12-18T01:45:02.185+0000] {data_modification.py:78} INFO - Updated row with Video_ID: K_CbgLpvH9E
[2025-12-18T01:45:02.185+0000] {data_modification.py:78} INFO - Updated row with Video_ID: x9TQ6culXIA
[2025-12-18T01:45:02.186+0000] {data_modification.py:78} INFO - Updated row with Video_ID: QbJJwaVdgIs
[2025-12-18T01:45:02.186+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 0e3GPea1Tyg
[2025-12-18T01:45:02.187+0000] {data_modification.py:78} INFO - Updated row with Video_ID: cV2gBU6hKfY
